ride_id,driver_id,customer_id,car_type,pick_up_location,drop_location,pickup_time,drop_time,total_duration,distance,rate_per_km,fare,ride_status
RID093575,DRV01923,CUS03666,Hatchback,Vile Parle,Juhu,2026-01-18 20:21:14,2026-01-18 20:52:14,31,27.61,11,353.71,cancelled
RID093576,DRV01985,CUS42436,Hatchback,Vile Parle,Dadar,2025-11-02 18:09:51,2025-11-02 19:11:51,62,24.78,11,322.58,completed
RID093577,DRV08867,CUS36372,SUV,Vile Parle,Ghatkopar,2026-04-20 04:11:45,2026-04-20 05:39:45,88,12.32,19,284.08,completed
RID093578,DRV06352,CUS06592,SUV,Mulund,Santacruz,2025-08-24 14:30:15,2025-08-24 15:07:15,37,18.43,19,400.17,completed
RID093579,DRV08040,CUS21777,Sedan,Kurla,Vile Parle,2025-10-03 08:47:51,2025-10-03 10:11:51,84,14.63,15,269.45,completed
RID093580,DRV00004,CUS19496,Sedan,Borivali,Malad,2025-09-03 09:41:54,2025-09-03 10:31:54,50,3.68,15,105.2,completed
RID093581,DRV03651,CUS13938,SUV,Mulund,Bandra,2025-10-07 02:32:02,2025-10-07 03:18:02,46,4.39,19,133.41,cancelled
RID093582,DRV02635,CUS36785,SUV,Malad,Mulund,2025-09-10 06:13:55,2025-09-10 06:50:55,37,19.69,19,424.11,completed
RID093583,DRV09450,CUS07561,Sedan,Juhu,Vile Parle,2026-02-19 16:03:24,2026-02-19 16:53:24,50,4.94,15,124.1,completed
RID093584,DRV08993,CUS04908,Sedan,Malad,Powai,2026-03-24 09:18:38,2026-03-24 09:52:38,34,8.69,15,180.35,completed
RID093585,DRV05402,CUS03031,Hatchback,Ghatkopar,Juhu,2026-01-29 04:45:18,2026-01-29 06:03:18,78,8.79,11,146.69,cancelled
RID093586,DRV05613,CUS14225,Sedan,Malad,Vile Parle,2026-03-15 17:01:11,2026-03-15 17:53:11,52,14.35,15,265.25,cancelled
RID093587,DRV02602,CUS35084,SUV,Dadar,Malad,2025-06-18 17:07:45,2025-06-18 18:05:45,58,18.83,19,407.77,completed
RID093588,DRV09899,CUS48132,SUV,Kurla,Malad,2025-10-17 04:53:11,2025-10-17 05:13:11,20,2.88,19,104.72,completed
RID093589,DRV09508,CUS07075,Sedan,Santacruz,Borivali,2026-04-17 16:13:55,2026-04-17 16:59:55,46,17.7,15,315.5,completed
RID093590,DRV08627,CUS44218,Sedan,Ghatkopar,Andheri,2026-05-05 03:33:40,2026-05-05 04:49:40,76,28.58,15,478.7,completed
RID093591,DRV02741,CUS09872,SUV,Mulund,Juhu,2026-02-06 09:20:04,2026-02-06 09:52:04,32,14.81,19,331.39,completed
RID093592,DRV06775,CUS24260,SUV,Juhu,Bandra,2025-12-18 15:06:22,2025-12-18 16:28:22,82,19.84,19,426.96,completed
RID093593,DRV03675,CUS38711,SUV,Juhu,Santacruz,2025-11-27 15:56:39,2025-11-27 17:18:39,82,29.19,19,604.61,completed
RID093594,DRV00588,CUS13004,Sedan,Powai,Santacruz,2025-07-19 00:53:03,2025-07-19 02:13:03,80,26.87,15,453.05,completed
RID093595,DRV03838,CUS29370,SUV,Bandra,Vile Parle,2025-12-09 21:59:45,2025-12-09 22:40:45,41,6.52,19,173.88,cancelled
RID093596,DRV00071,CUS43514,SUV,Santacruz,Juhu,2025-10-28 16:24:24,2025-10-28 16:50:24,26,14.27,19,321.13,completed
RID093597,DRV02368,CUS28827,Sedan,Malad,Santacruz,2026-01-29 12:45:20,2026-01-29 13:58:20,73,1.49,15,72.35,completed
RID093598,DRV02266,CUS19061,SUV,Dadar,Powai,2025-08-06 23:34:14,2025-08-07 00:08:14,34,15.74,19,349.06,completed
RID093599,DRV07405,CUS26876,SUV,Dadar,Malad,2025-07-16 18:02:02,2025-07-16 18:37:02,35,19.09,19,412.71,completed
RID093600,DRV01604,CUS01004,SUV,Borivali,Santacruz,2025-10-23 05:05:15,2025-10-23 06:02:15,57,5.23,19,149.37,completed
RID093601,DRV01433,CUS01441,SUV,Mulund,Vile Parle,2026-05-13 09:20:48,2026-05-13 10:30:48,70,1.4,19,76.6,completed
RID093602,DRV09105,CUS15576,SUV,Andheri,Mulund,2025-11-20 21:28:59,2025-11-20 21:55:59,27,20.21,19,433.99,completed
RID093603,DRV05920,CUS23701,SUV,Juhu,Santacruz,2025-12-29 16:53:11,2025-12-29 17:42:11,49,19.77,19,425.63,completed
RID093604,DRV07684,CUS24069,Sedan,Bandra,Ghatkopar,2026-04-15 01:19:28,2026-04-15 02:06:28,47,21.62,15,374.3,completed
RID093605,DRV02736,CUS30361,Sedan,Juhu,Dadar,2026-04-14 13:26:37,2026-04-14 14:22:37,56,24.98,15,424.7,completed
RID093606,DRV02066,CUS22463,SUV,Andheri,Juhu,2026-03-13 15:11:27,2026-03-13 16:33:27,82,3.1,19,108.9,completed
RID093607,DRV01358,CUS22003,Sedan,Powai,Dadar,2025-09-14 02:28:20,2025-09-14 02:51:20,23,29.14,15,487.1,completed
RID093608,DRV05588,CUS09464,SUV,Juhu,Malad,2026-05-06 02:12:54,2026-05-06 02:46:54,34,10.69,19,253.11,cancelled
RID093609,DRV04064,CUS49702,SUV,Bandra,Powai,2025-10-11 23:52:15,2025-10-12 00:38:15,46,10.7,19,253.3,completed
RID093610,DRV09466,CUS17341,Sedan,Mulund,Kurla,2026-04-23 14:23:32,2026-04-23 14:53:32,30,12.7,15,240.5,completed
RID093611,DRV02916,CUS47796,SUV,Malad,Mulund,2025-10-16 13:40:31,2025-10-16 14:10:31,30,27.17,19,566.23,completed
RID093612,DRV03906,CUS00806,Sedan,Bandra,Dadar,2025-12-01 10:22:56,2025-12-01 11:14:56,52,11.03,15,215.45,cancelled
RID093613,DRV08514,CUS43621,SUV,Santacruz,Malad,2026-03-12 20:08:38,2026-03-12 21:31:38,83,6.49,19,173.31,completed
RID093614,DRV09018,CUS04040,Hatchback,Kurla,Dadar,2025-06-14 14:34:44,2025-06-14 14:56:44,22,22.96,11,302.56,completed
RID093615,DRV08914,CUS43668,Hatchback,Dadar,Borivali,2025-09-10 10:55:18,2025-09-10 11:34:18,39,15.22,11,217.42,completed
RID093616,DRV05345,CUS48815,Sedan,Ghatkopar,Juhu,2026-03-27 20:34:38,2026-03-27 20:55:38,21,19.64,15,344.6,completed
RID093617,DRV03105,CUS31519,Sedan,Vile Parle,Mulund,2025-08-02 14:05:54,2025-08-02 15:25:54,80,9.0,15,185.0,cancelled
RID093618,DRV08176,CUS22270,Sedan,Kurla,Ghatkopar,2025-09-07 13:20:39,2025-09-07 14:30:39,70,29.68,15,495.2,cancelled
RID093619,DRV07505,CUS13202,SUV,Bandra,Kurla,2026-03-11 12:47:09,2026-03-11 13:15:09,28,8.11,19,204.09,completed
RID093620,DRV07458,CUS15390,SUV,Santacruz,Mulund,2026-01-21 17:06:41,2026-01-21 18:21:41,75,1.69,19,82.11,completed
RID093621,DRV00774,CUS18357,SUV,Bandra,Dadar,2026-05-30 09:57:45,2026-05-30 10:25:45,28,16.63,19,365.97,completed
RID093622,DRV01439,CUS21528,SUV,Dadar,Andheri,2026-02-05 16:50:14,2026-02-05 18:08:14,78,25.08,19,526.52,completed
RID093623,DRV00018,CUS17820,Sedan,Borivali,Andheri,2026-05-13 03:36:03,2026-05-13 03:59:03,23,24.15,15,412.25,completed
RID093624,DRV07166,CUS07249,SUV,Mulund,Juhu,2025-07-24 05:15:28,2025-07-24 05:37:28,22,2.41,19,95.79,completed
RID093625,DRV00782,CUS13291,SUV,Juhu,Andheri,2026-02-19 02:02:44,2026-02-19 02:50:44,48,14.36,19,322.84,completed
RID093626,DRV04945,CUS18015,Sedan,Vile Parle,Kurla,2026-03-07 23:38:10,2026-03-08 00:03:10,25,26.24,15,443.6,completed
RID093627,DRV07967,CUS00916,Sedan,Mulund,Kurla,2026-04-21 11:27:59,2026-04-21 12:24:59,57,12.12,15,231.8,completed
RID093628,DRV08582,CUS07168,Sedan,Santacruz,Vile Parle,2026-04-08 23:01:32,2026-04-08 23:29:32,28,3.71,15,105.65,cancelled
RID093629,DRV03832,CUS03960,Hatchback,Juhu,Borivali,2025-06-15 20:33:35,2025-06-15 21:15:35,42,18.69,11,255.59,completed
RID093630,DRV05845,CUS18835,Hatchback,Kurla,Santacruz,2025-12-22 08:17:38,2025-12-22 08:46:38,29,29.28,11,372.08,cancelled
RID093631,DRV06628,CUS21216,SUV,Ghatkopar,Vile Parle,2026-03-21 15:13:51,2026-03-21 15:33:51,20,28.53,19,592.07,completed
RID093632,DRV02540,CUS21020,Sedan,Powai,Santacruz,2026-05-30 15:04:39,2026-05-30 16:03:39,59,27.09,15,456.35,completed
RID093633,DRV08711,CUS21297,Sedan,Powai,Malad,2026-02-23 11:08:05,2026-02-23 12:27:05,79,10.71,15,210.65,completed
RID093634,DRV00200,CUS27758,Hatchback,Juhu,Kurla,2025-10-03 13:10:24,2025-10-03 13:54:24,44,17.35,11,240.85,cancelled
RID093635,DRV07647,CUS13120,Hatchback,Kurla,Vile Parle,2025-12-13 02:28:29,2025-12-13 03:24:29,56,25.28,11,328.08,completed
RID093636,DRV07520,CUS37651,Sedan,Santacruz,Juhu,2026-04-10 08:56:38,2026-04-10 10:16:38,80,21.46,15,371.9,completed
RID093637,DRV06405,CUS03607,Sedan,Santacruz,Powai,2025-12-06 16:49:36,2025-12-06 17:27:36,38,23.67,15,405.05,completed
RID093638,DRV02652,CUS34109,SUV,Dadar,Malad,2025-11-30 23:55:56,2025-12-01 01:16:56,81,10.37,19,247.03,completed
RID093639,DRV01506,CUS48228,Sedan,Ghatkopar,Mulund,2026-02-11 08:43:45,2026-02-11 09:43:45,60,19.78,15,346.7,completed
RID093640,DRV08345,CUS02144,Sedan,Ghatkopar,Powai,2026-05-18 01:12:17,2026-05-18 02:31:17,79,15.24,15,278.6,completed
RID093641,DRV09454,CUS06965,SUV,Dadar,Malad,2025-11-05 05:29:41,2025-11-05 06:11:41,42,20.08,19,431.52,completed
RID093642,DRV01622,CUS03431,Hatchback,Andheri,Bandra,2026-04-05 23:59:18,2026-04-06 00:54:18,55,22.71,11,299.81,completed
RID093643,DRV09442,CUS21388,Sedan,Bandra,Juhu,2026-05-05 12:54:31,2026-05-05 13:26:31,32,17.41,15,311.15,cancelled
RID093644,DRV07111,CUS01777,Hatchback,Bandra,Dadar,2026-04-12 02:36:09,2026-04-12 03:57:09,81,8.72,11,145.92,completed
RID093645,DRV03399,CUS49391,Hatchback,Mulund,Andheri,2026-02-13 17:04:30,2026-02-13 17:47:30,43,5.42,11,109.62,completed
RID093646,DRV05607,CUS41134,SUV,Powai,Bandra,2026-01-19 18:35:01,2026-01-19 19:59:01,84,28.58,19,593.02,completed
RID093647,DRV05201,CUS34775,Hatchback,Santacruz,Borivali,2025-12-13 15:35:00,2025-12-13 16:54:00,79,24.21,11,316.31,completed
RID093648,DRV02972,CUS31194,SUV,Bandra,Malad,2025-10-11 05:28:29,2025-10-11 05:58:29,30,26.42,19,551.98,completed
RID093649,DRV04007,CUS19552,Sedan,Andheri,Ghatkopar,2026-02-13 22:47:31,2026-02-13 23:59:31,72,24.6,15,419.0,completed
RID093650,DRV09805,CUS05026,Sedan,Ghatkopar,Borivali,2025-08-09 20:17:00,2025-08-09 21:47:00,90,17.11,15,306.65,completed
RID093651,DRV00313,CUS43014,SUV,Borivali,Powai,2025-08-06 14:44:27,2025-08-06 15:29:27,45,29.96,19,619.24,completed
RID093652,DRV08753,CUS13373,Hatchback,Andheri,Powai,2025-07-13 16:16:28,2025-07-13 17:00:28,44,23.38,11,307.18,completed
RID093653,DRV05061,CUS42623,SUV,Juhu,Malad,2026-04-09 03:23:13,2026-04-09 04:49:13,86,29.11,19,603.09,completed
RID093654,DRV02115,CUS05725,SUV,Bandra,Juhu,2025-11-05 04:58:41,2025-11-05 05:43:41,45,12.16,19,281.04,completed
RID093655,DRV09102,CUS38307,SUV,Andheri,Ghatkopar,2025-09-20 12:00:38,2025-09-20 12:20:38,20,27.3,19,568.7,completed
RID093656,DRV08314,CUS04645,SUV,Santacruz,Dadar,2026-05-18 11:04:36,2026-05-18 11:40:36,36,28.82,19,597.58,completed
RID093657,DRV04702,CUS33763,SUV,Malad,Powai,2026-03-12 16:46:09,2026-03-12 17:09:09,23,21.11,19,451.09,completed
RID093658,DRV04077,CUS43067,Sedan,Ghatkopar,Malad,2026-02-06 08:37:24,2026-02-06 09:24:24,47,2.6,15,89.0,completed
RID093659,DRV06598,CUS46458,Sedan,Kurla,Borivali,2026-03-09 02:31:08,2026-03-09 03:26:08,55,4.37,15,115.55,cancelled
RID093660,DRV08938,CUS34896,SUV,Vile Parle,Andheri,2025-08-24 17:36:46,2025-08-24 18:13:46,37,19.81,19,426.39,completed
RID093661,DRV08103,CUS37630,Sedan,Andheri,Malad,2025-07-17 03:05:59,2025-07-17 04:24:59,79,5.38,15,130.7,completed
RID093662,DRV03213,CUS16037,Sedan,Malad,Bandra,2026-03-06 08:26:21,2026-03-06 08:50:21,24,29.82,15,497.3,completed
RID093663,DRV08642,CUS16522,SUV,Santacruz,Andheri,2026-02-03 15:49:59,2026-02-03 16:50:59,61,25.51,19,534.69,completed
RID093664,DRV07586,CUS31188,SUV,Ghatkopar,Vile Parle,2025-09-22 06:06:20,2025-09-22 07:14:20,68,24.01,19,506.19,completed
RID093665,DRV06766,CUS07139,Hatchback,Kurla,Ghatkopar,2025-09-21 14:37:53,2025-09-21 15:55:53,78,16.57,11,232.27,completed
RID093666,DRV05314,CUS36838,SUV,Kurla,Powai,2026-04-17 03:38:48,2026-04-17 04:56:48,78,7.14,19,185.66,completed
RID093667,DRV02532,CUS29653,Hatchback,Vile Parle,Kurla,2025-12-17 17:01:16,2025-12-17 18:26:16,85,24.01,11,314.11,completed
RID093668,DRV07108,CUS11607,Sedan,Mulund,Santacruz,2025-10-06 02:47:53,2025-10-06 03:08:53,21,23.08,15,396.2,cancelled
RID093669,DRV07090,CUS04355,SUV,Borivali,Malad,2025-12-13 00:50:22,2025-12-13 01:35:22,45,6.08,19,165.52,completed
RID093670,DRV07984,CUS40840,SUV,Kurla,Borivali,2025-11-17 09:36:34,2025-11-17 10:25:34,49,23.28,19,492.32,completed
RID093671,DRV08748,CUS46096,Hatchback,Andheri,Santacruz,2026-03-12 13:45:22,2026-03-12 14:07:22,22,4.11,11,95.21,cancelled
RID093672,DRV07159,CUS25633,Sedan,Borivali,Malad,2025-08-13 09:20:48,2025-08-13 10:24:48,64,27.49,15,462.35,completed
RID093673,DRV05762,CUS42474,SUV,Vile Parle,Santacruz,2026-01-08 05:17:55,2026-01-08 05:50:55,33,16.22,19,358.18,completed
RID093674,DRV00016,CUS14831,Hatchback,Malad,Borivali,2025-08-04 09:28:08,2025-08-04 10:55:08,87,28.62,11,364.82,completed
RID093675,DRV09819,CUS37472,Hatchback,Borivali,Malad,2026-02-18 07:23:49,2026-02-18 08:38:49,75,10.33,11,163.63,completed
RID093676,DRV04984,CUS38769,SUV,Powai,Juhu,2025-10-23 07:06:33,2025-10-23 08:16:33,70,20.63,19,441.97,completed
RID093677,DRV02241,CUS33460,Sedan,Borivali,Dadar,2025-11-09 13:12:58,2025-11-09 14:24:58,72,23.22,15,398.3,completed
RID093678,DRV04285,CUS49862,SUV,Mulund,Andheri,2025-08-25 08:12:08,2025-08-25 09:39:08,87,21.23,19,453.37,completed
RID093679,DRV07242,CUS19919,SUV,Vile Parle,Malad,2025-07-11 21:12:20,2025-07-11 21:52:20,40,25.35,19,531.65,completed
RID093680,DRV02525,CUS05562,Hatchback,Malad,Vile Parle,2025-11-11 12:31:03,2025-11-11 13:26:03,55,2.49,11,77.39,completed
RID093681,DRV03482,CUS15528,Sedan,Juhu,Dadar,2026-03-22 15:54:32,2026-03-22 17:04:32,70,20.96,15,364.4,completed
RID093682,DRV04602,CUS29827,SUV,Juhu,Ghatkopar,2026-03-15 13:43:18,2026-03-15 14:49:18,66,6.02,19,164.38,cancelled
RID093683,DRV03807,CUS24945,Sedan,Santacruz,Malad,2025-11-29 14:01:12,2025-11-29 15:02:12,61,7.69,15,165.35,completed
RID093684,DRV06734,CUS13525,SUV,Andheri,Juhu,2025-12-16 04:47:50,2025-12-16 05:34:50,47,5.25,19,149.75,cancelled
RID093685,DRV00939,CUS13983,Sedan,Bandra,Ghatkopar,2025-11-20 15:12:45,2025-11-20 16:16:45,64,11.41,15,221.15,completed
RID093686,DRV09809,CUS33121,Hatchback,Dadar,Bandra,2025-06-07 22:59:08,2025-06-08 00:11:08,72,24.75,11,322.25,completed
RID093687,DRV09279,CUS48406,Hatchback,Bandra,Borivali,2026-03-05 01:18:38,2026-03-05 02:20:38,62,14.86,11,213.46,cancelled
RID093688,DRV04788,CUS37557,SUV,Dadar,Andheri,2025-10-22 20:54:26,2025-10-22 21:51:26,57,9.44,19,229.36,completed
RID093689,DRV01511,CUS35289,Sedan,Borivali,Powai,2025-12-31 14:55:13,2025-12-31 15:56:13,61,28.05,15,470.75,completed
RID093690,DRV06550,CUS12781,SUV,Borivali,Mulund,2025-10-14 06:33:58,2025-10-14 07:11:58,38,20.89,19,446.91,completed
RID093691,DRV02547,CUS02810,Sedan,Malad,Vile Parle,2025-10-07 11:07:26,2025-10-07 12:18:26,71,10.8,15,212.0,completed
RID093692,DRV02780,CUS47730,Hatchback,Vile Parle,Malad,2026-01-14 19:29:47,2026-01-14 20:50:47,81,15.8,11,223.8,completed
RID093693,DRV05751,CUS03918,SUV,Ghatkopar,Kurla,2025-07-20 19:54:51,2025-07-20 20:48:51,54,2.27,19,93.13,completed
RID093694,DRV08201,CUS42535,Sedan,Powai,Ghatkopar,2026-01-29 21:13:27,2026-01-29 22:03:27,50,27.19,15,457.85,completed
RID093695,DRV06712,CUS22801,SUV,Malad,Bandra,2025-11-26 03:40:11,2025-11-26 04:48:11,68,22.4,19,475.6,completed
RID093696,DRV02959,CUS02061,SUV,Ghatkopar,Bandra,2025-06-08 15:18:45,2025-06-08 16:07:45,49,13.22,19,301.18,completed
RID093697,DRV08993,CUS03470,Sedan,Malad,Powai,2026-01-16 23:49:43,2026-01-17 00:36:43,47,29.09,15,486.35,completed
RID093698,DRV04088,CUS27065,SUV,Kurla,Santacruz,2025-07-18 22:59:27,2025-07-19 00:19:27,80,16.53,19,364.07,completed
RID093699,DRV08590,CUS47543,SUV,Dadar,Santacruz,2026-05-23 19:28:06,2026-05-23 20:58:06,90,16.79,19,369.01,completed
RID093700,DRV04710,CUS45670,SUV,Borivali,Dadar,2025-07-11 13:56:22,2025-07-11 15:19:22,83,11.35,19,265.65,completed
RID093701,DRV00097,CUS04848,SUV,Powai,Andheri,2026-03-07 11:20:55,2026-03-07 12:39:55,79,26.45,19,552.55,completed
RID093702,DRV09383,CUS15188,Sedan,Borivali,Santacruz,2025-10-06 14:12:32,2025-10-06 14:32:32,20,15.8,15,287.0,completed
RID093703,DRV00004,CUS27146,Sedan,Kurla,Santacruz,2025-06-28 14:02:51,2025-06-28 14:33:51,31,16.0,15,290.0,completed
RID093704,DRV05884,CUS41256,Hatchback,Dadar,Powai,2026-02-23 21:32:47,2026-02-23 22:15:47,43,8.12,11,139.32,completed
RID093705,DRV07476,CUS37747,SUV,Mulund,Kurla,2025-07-06 14:10:11,2025-07-06 14:50:11,40,24.02,19,506.38,completed
RID093706,DRV06559,CUS13421,SUV,Borivali,Santacruz,2025-10-24 00:10:49,2025-10-24 00:48:49,38,23.75,19,501.25,completed
RID093707,DRV03247,CUS38101,SUV,Santacruz,Vile Parle,2025-06-05 17:05:09,2025-06-05 18:33:09,88,12.86,19,294.34,completed
RID093708,DRV01519,CUS10164,Sedan,Borivali,Mulund,2025-06-05 21:34:25,2025-06-05 22:34:25,60,5.04,15,125.6,completed
RID093709,DRV03711,CUS48534,Hatchback,Mulund,Kurla,2026-05-19 08:52:13,2026-05-19 10:14:13,82,21.89,11,290.79,completed
RID093710,DRV02580,CUS21119,SUV,Bandra,Mulund,2026-05-19 19:22:10,2026-05-19 20:32:10,70,2.67,19,100.73,completed
RID093711,DRV04771,CUS26161,Sedan,Vile Parle,Powai,2026-02-27 05:45:48,2026-02-27 06:33:48,48,17.31,15,309.65,cancelled
RID093712,DRV02822,CUS31009,SUV,Dadar,Kurla,2025-10-26 21:33:00,2025-10-26 22:39:00,66,17.73,19,386.87,completed
RID093713,DRV00132,CUS07400,SUV,Dadar,Mulund,2026-02-12 19:08:09,2026-02-12 19:46:09,38,5.63,19,156.97,completed
RID093714,DRV03577,CUS13607,Hatchback,Mulund,Malad,2025-11-09 05:25:02,2025-11-09 06:11:02,46,24.52,11,319.72,completed
RID093715,DRV02264,CUS13441,Hatchback,Borivali,Santacruz,2025-06-24 14:35:13,2025-06-24 15:02:13,27,4.26,11,96.86,cancelled
RID093716,DRV05218,CUS43126,SUV,Powai,Bandra,2026-04-16 16:50:24,2026-04-16 17:31:24,41,27.1,19,564.9,completed
RID093717,DRV06467,CUS45526,SUV,Mulund,Dadar,2026-05-20 13:21:14,2026-05-20 13:51:14,30,29.66,19,613.54,completed
RID093718,DRV05731,CUS27688,SUV,Vile Parle,Bandra,2025-11-23 02:58:43,2025-11-23 04:14:43,76,18.44,19,400.36,completed
RID093719,DRV06931,CUS26792,SUV,Malad,Andheri,2025-10-27 18:51:04,2025-10-27 20:10:04,79,29.67,19,613.73,completed
RID093720,DRV08634,CUS39926,Sedan,Powai,Kurla,2025-12-12 18:36:21,2025-12-12 19:16:21,40,29.34,15,490.1,completed
RID093721,DRV09511,CUS36530,SUV,Mulund,Dadar,2025-08-29 06:57:08,2025-08-29 08:24:08,87,11.56,19,269.64,cancelled
RID093722,DRV01862,CUS19857,SUV,Malad,Andheri,2026-01-16 10:47:48,2026-01-16 11:47:48,60,12.73,19,291.87,completed
RID093723,DRV07238,CUS16435,Hatchback,Andheri,Juhu,2025-12-28 13:02:06,2025-12-28 14:08:06,66,12.22,11,184.42,completed
RID093724,DRV08279,CUS03903,SUV,Andheri,Bandra,2026-03-11 12:36:06,2026-03-11 13:45:06,69,20.91,19,447.29,completed
RID093725,DRV01442,CUS14029,SUV,Kurla,Vile Parle,2025-06-08 13:10:54,2025-06-08 13:56:54,46,10.88,19,256.72,completed
RID093726,DRV09209,CUS35899,Hatchback,Santacruz,Malad,2026-03-27 20:05:36,2026-03-27 21:16:36,71,21.42,11,285.62,completed
RID093727,DRV08334,CUS43360,SUV,Powai,Borivali,2026-03-02 18:02:04,2026-03-02 19:27:04,85,1.83,19,84.77,completed
RID093728,DRV08576,CUS31468,Sedan,Dadar,Juhu,2025-07-21 21:59:20,2025-07-21 22:53:20,54,9.74,15,196.1,completed
RID093729,DRV02387,CUS16759,SUV,Andheri,Bandra,2025-12-04 23:40:23,2025-12-05 01:09:23,89,10.85,19,256.15,cancelled
RID093730,DRV05828,CUS02823,SUV,Santacruz,Ghatkopar,2025-11-23 17:38:26,2025-11-23 18:27:26,49,5.62,19,156.78,completed
RID093731,DRV08340,CUS42628,SUV,Ghatkopar,Dadar,2026-01-23 00:23:14,2026-01-23 00:47:14,24,5.0,19,145.0,completed
RID093732,DRV01599,CUS04654,Sedan,Andheri,Bandra,2025-11-23 04:02:16,2025-11-23 05:27:16,85,16.82,15,302.3,completed
RID093733,DRV06697,CUS35112,SUV,Juhu,Ghatkopar,2026-04-10 21:59:50,2026-04-10 23:18:50,79,1.01,19,69.19,completed
RID093734,DRV06276,CUS45345,Sedan,Borivali,Malad,2026-05-16 10:03:10,2026-05-16 11:09:10,66,23.25,15,398.75,cancelled
RID093735,DRV00418,CUS26043,SUV,Bandra,Kurla,2026-02-02 00:56:51,2026-02-02 02:07:51,71,17.15,19,375.85,completed
RID093736,DRV05666,CUS35598,SUV,Juhu,Powai,2025-10-08 22:43:29,2025-10-08 23:27:29,44,14.72,19,329.68,completed
RID093737,DRV06314,CUS49150,Hatchback,Santacruz,Borivali,2026-03-30 19:55:32,2026-03-30 21:04:32,69,14.36,11,207.96,cancelled
RID093738,DRV09721,CUS05962,Sedan,Dadar,Bandra,2025-06-28 21:12:39,2025-06-28 21:49:39,37,8.21,15,173.15,completed
RID093739,DRV02373,CUS38739,Hatchback,Juhu,Kurla,2025-08-09 12:20:38,2025-08-09 13:13:38,53,7.03,11,127.33,completed
RID093740,DRV07417,CUS44206,Hatchback,Vile Parle,Ghatkopar,2025-08-26 06:04:21,2025-08-26 06:43:21,39,28.1,11,359.1,cancelled
RID093741,DRV08269,CUS23779,Sedan,Santacruz,Kurla,2025-11-23 16:43:12,2025-11-23 18:05:12,82,8.02,15,170.3,completed
RID093742,DRV00333,CUS42877,Sedan,Vile Parle,Santacruz,2025-12-27 01:39:37,2025-12-27 02:04:37,25,20.99,15,364.85,completed
RID093743,DRV04859,CUS44293,SUV,Vile Parle,Bandra,2025-07-13 22:43:23,2025-07-13 23:25:23,42,16.56,19,364.64,completed
RID093744,DRV09374,CUS08833,Sedan,Borivali,Malad,2025-11-05 11:13:48,2025-11-05 12:43:48,90,22.42,15,386.3,completed
RID093745,DRV05040,CUS28505,Sedan,Bandra,Andheri,2026-02-02 16:14:06,2026-02-02 17:08:06,54,2.42,15,86.3,cancelled
RID093746,DRV02498,CUS22936,Hatchback,Powai,Mulund,2026-03-30 19:40:42,2026-03-30 21:04:42,84,29.6,11,375.6,completed
RID093747,DRV06978,CUS42502,Sedan,Borivali,Santacruz,2026-01-03 08:28:17,2026-01-03 09:03:17,35,5.8,15,137.0,completed
RID093748,DRV01250,CUS23694,SUV,Kurla,Dadar,2025-06-17 16:49:06,2025-06-17 17:22:06,33,20.87,19,446.53,completed
RID093749,DRV06920,CUS25440,SUV,Andheri,Juhu,2026-03-22 16:39:48,2026-03-22 18:07:48,88,18.14,19,394.66,completed
RID093750,DRV07361,CUS49071,SUV,Powai,Mulund,2025-11-24 07:52:49,2025-11-24 08:28:49,36,29.21,19,604.99,completed
RID093751,DRV04862,CUS14441,Hatchback,Kurla,Borivali,2025-06-20 08:54:31,2025-06-20 09:25:31,31,26.61,11,342.71,completed
RID093752,DRV01890,CUS12362,Sedan,Kurla,Juhu,2026-01-15 08:57:25,2026-01-15 10:11:25,74,13.27,15,249.05,completed
RID093753,DRV00902,CUS05488,SUV,Andheri,Santacruz,2026-05-08 18:42:20,2026-05-08 20:07:20,85,22.37,19,475.03,completed
RID093754,DRV08411,CUS38006,Sedan,Ghatkopar,Powai,2025-11-30 15:31:57,2025-11-30 16:35:57,64,17.89,15,318.35,cancelled
RID093755,DRV06073,CUS05495,SUV,Vile Parle,Malad,2025-09-01 21:43:19,2025-09-01 23:09:19,86,29.58,19,612.02,cancelled
RID093756,DRV07180,CUS29365,Sedan,Bandra,Santacruz,2025-07-03 21:32:43,2025-07-03 22:54:43,82,14.34,15,265.1,cancelled
RID093757,DRV02919,CUS09669,Sedan,Vile Parle,Powai,2025-09-05 17:56:06,2025-09-05 19:22:06,86,7.39,15,160.85,completed
RID093758,DRV03584,CUS45342,SUV,Juhu,Dadar,2025-11-05 08:28:37,2025-11-05 08:52:37,24,17.14,19,375.66,completed
RID093759,DRV06566,CUS25287,Hatchback,Borivali,Juhu,2026-04-23 19:40:31,2026-04-23 20:21:31,41,6.37,11,120.07,completed
RID093760,DRV03956,CUS33110,Hatchback,Vile Parle,Santacruz,2025-06-26 00:46:04,2025-06-26 01:28:04,42,9.6,11,155.6,completed
RID093761,DRV06848,CUS06763,Hatchback,Ghatkopar,Mulund,2025-07-16 17:34:34,2025-07-16 18:00:34,26,25.34,11,328.74,cancelled
RID093762,DRV03922,CUS10283,Sedan,Bandra,Kurla,2026-03-31 17:28:31,2026-03-31 18:28:31,60,23.78,15,406.7,completed
RID093763,DRV09430,CUS05303,Hatchback,Mulund,Borivali,2025-07-05 17:32:45,2025-07-05 18:31:45,59,24.81,11,322.91,cancelled
